S_N,Site_ID,Site_Name,cell Name,LAC,Cell_ID,LAT,LONG,NEAREST_SCHOOL,Cell_Name
724,SL0234,Wellington 1 Relief,,20000,22343,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",WLTONR3
2442,SL0234,Wellington 1 Relief,,31000,12341,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNA
2443,SL0234,Wellington 1 Relief,,31000,12342,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNB
2444,SL0234,Wellington 1 Relief,,31000,12343,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNC
2445,SL0234,Wellington 1 Relief,,31000,32341,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNI
2446,SL0234,Wellington 1 Relief,,31000,32342,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNJ
2447,SL0234,Wellington 1 Relief,,31000,32343,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNK
2448,SL0234,Wellington 1 Relief,,31000,32344,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNM
2449,SL0234,Wellington 1 Relief,,31000,32345,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNN
2450,SL0234,Wellington 1 Relief,,31000,32346,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNP
2451,SL0234,Wellington 1 Relief,,31000,32347,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNX
2452,SL0234,Wellington 1 Relief,,31000,32348,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNY
2453,SL0234,Wellington 1 Relief,,31000,32349,8.45226,-13.17166,"Slmb Junior Secondary School(Junior Secondary)|Not Approved|Mission/religious group,Slmb Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,United Brethren Academy Junior Secondary School(Junior Secondary)|Applied for Approval|Mission/religious group,Obez Memorial Primary School(Primary)|Approved|Mission/religious group,Dolbert Primary School(Primary)|Not Approved|Private",UWLTWNZ
725,SL0235,Tengbeh Twon,,21000,22351,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",FTWNST1
726,SL0235,Tengbeh Twon,,21000,22352,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",FTWNST2
727,SL0235,Tengbeh Twon,,21000,22353,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",FTWNST3
2454,SL0235,Tengbeh Twon,,30000,12351,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3A
2455,SL0235,Tengbeh Twon,,30000,12352,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3B
2456,SL0235,Tengbeh Twon,,30000,12353,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3C
2457,SL0235,Tengbeh Twon,,30000,32351,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3I
2458,SL0235,Tengbeh Twon,,30000,32352,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3J
2459,SL0235,Tengbeh Twon,,30000,32353,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3K
2460,SL0235,Tengbeh Twon,,30000,32354,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3M
2461,SL0235,Tengbeh Twon,,30000,32355,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3N
2462,SL0235,Tengbeh Twon,,30000,32356,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3P
2463,SL0235,Tengbeh Twon,,30000,32357,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3X
2464,SL0235,Tengbeh Twon,,30000,32358,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3Y
2465,SL0235,Tengbeh Twon,,30000,32359,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",UYOYI3Z
3179,SL0235,LYOYI3,,4100,402351,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",LYOYI31
3180,SL0235,LYOYI3,,4100,402352,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",LYOYI32
3181,SL0235,LYOYI3,,4100,402352,8.47369,-13.2557,"Grace School Of Science Senior Secondary School(Senior Secondary)|Approved|Private,Hillside Day Care And Primary School(Pre-Primary)|Approved|Private,Ephraim J Robinson Municipal School(Primary)|Approved|Government,Hillside Daycare And Primary(Primary)|Approved|Private,Al-Sheriff Islamic(Pre-Primary)|Not Approved|Community",LYOYI33
728,SL0236,Yarms Farm,,20000,22361,8.4679,-13.26989,"Blossom Primary School(Primary)|Not Approved|Private,Blossom Academy(Junior Secondary)|Not Approved|Private,Blossom Pre School(Pre-Primary)|Not Approved|Private,Pauline Community Primary School(Primary)|Not Approved|Community,Ronsab Preparatory School(Pre-Primary)|Approved|Private",YAMS1
729,SL0236,Yarms Farm,,20000,22362,8.4679,-13.26989,"Blossom Primary School(Primary)|Not Approved|Private,Blossom Academy(Junior Secondary)|Not Approved|Private,Blossom Pre School(Pre-Primary)|Not Approved|Private,Pauline Community Primary School(Primary)|Not Approved|Community,Ronsab Preparatory School(Pre-Primary)|Approved|Private",YAMS2
730,SL0236,Yarms Farm,,20000,22363,8.4679,-13.26989,"Blossom Primary School(Primary)|Not Approved|Private,Blossom Academy(Junior Secondary)|Not Approved|Private,Blossom Pre School(Pre-Primary)|Not Approved|Private,Pauline Community Primary School(Primary)|Not Approved|Community,Ronsab Preparatory School(Pre-Primary)|Approved|Private",YAMS3
2466,SL0236,Yarms Farm,,31000,32361,8.4679,-13.26989,"Blossom Primary School(Primary)|Not Approved|Private,Blossom Academy(Junior Secondary)|Not Approved|Private,Blossom Pre School(Pre-Primary)|Not Approved|Private,Pauline Community Primary School(Primary)|Not Approved|Community,Ronsab Preparatory School(Pre-Primary)|Approved|Private",UYAMSI
2467,SL0236,Yarms Farm,,31000,32362,8.4679,-13.26989,"Blossom Primary School(Primary)|Not Approved|Private,Blossom Academy(Junior Secondary)|Not Approved|Private,Blossom Pre School(Pre-Primary)|Not Approved|Private,Pauline Community Primary School(Primary)|Not Approved|Community,Ronsab Preparatory School(Pre-Primary)|Approved|Private",UYAMSJ
2468,SL0236,Yarms Farm,,31000,32363,8.4679,-13.26989,"Blossom Primary School(Primary)|Not Approved|Private,Blossom Academy(Junior Secondary)|Not Approved|Private,Blossom Pre School(Pre-Primary)|Not Approved|Private,Pauline Community Primary School(Primary)|Not Approved|Community,Ronsab Preparatory School(Pre-Primary)|Approved|Private",UYAMSK
2469,SL0236,Yarms Farm,,31000,32364,8.4679,-13.26989,"Blossom Primary School(Primary)|Not Approved|Private,Blossom Academy(Junior Secondary)|Not Approved|Private,Blossom Pre School(Pre-Primary)|Not Approved|Private,Pauline Community Primary School(Primary)|Not Approved|Community,Ronsab Preparatory School(Pre-Primary)|Approved|Private",UYAMSM
2470,SL0236,Yarms Farm,,31000,32365,8.4679,-13.26989,"Blossom Primary School(Primary)|Not Approved|Private,Blossom Academy(Junior Secondary)|Not Approved|Private,Blossom Pre School(Pre-Primary)|Not Approved|Private,Pauline Community Primary School(Primary)|Not Approved|Community,Ronsab Preparatory School(Pre-Primary)|Approved|Private",UYAMSN
2471,SL0236,Yarms Farm,,31000,32366,8.4679,-13.26989,"Blossom Primary School(Primary)|Not Approved|Private,Blossom Academy(Junior Secondary)|Not Approved|Private,Blossom Pre School(Pre-Primary)|Not Approved|Private,Pauline Community Primary School(Primary)|Not Approved|Community,Ronsab Preparatory School(Pre-Primary)|Approved|Private",UYAMSP
2472,SL0236,Yarms Farm,,31000,32367,8.38399,-13.1228,"Virtue International High School(Junior Secondary)|Applied for Approval|Mission/religious group,Judah Preparatory School(Primary)|Not Approved|Mission/religious group,Judah Preparatory School(Pre-Primary)|Not Approved|Mission/religious group,God Is Light Pre-School(Pre-Primary)|Not Approved|Mission/religious group,God Is Our Light Primary School(Primary)|Not Approved|Mission/religious group",UYAMSX
2473,SL0236,Yarms Farm,,31000,32368,8.38399,-13.1228,"Virtue International High School(Junior Secondary)|Applied for Approval|Mission/religious group,Judah Preparatory School(Primary)|Not Approved|Mission/religious group,Judah Preparatory School(Pre-Primary)|Not Approved|Mission/religious group,God Is Light Pre-School(Pre-Primary)|Not Approved|Mission/religious group,God Is Our Light Primary School(Primary)|Not Approved|Mission/religious group",UYAMSY
2474,SL0236,Yarms Farm,,31000,32369,8.38399,-13.1228,"Virtue International High School(Junior Secondary)|Applied for Approval|Mission/religious group,Judah Preparatory School(Primary)|Not Approved|Mission/religious group,Judah Preparatory School(Pre-Primary)|Not Approved|Mission/religious group,God Is Light Pre-School(Pre-Primary)|Not Approved|Mission/religious group,God Is Our Light Primary School(Primary)|Not Approved|Mission/religious group",UYAMSZ
731,SL0237,Kono Highway,,29000,22371,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",KNHGWY1
732,SL0237,Kono Highway,,29000,22373,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",KNHGWY3
733,SL0237,Kono Highway,,29000,22375,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",KNHGWY5
2475,SL0237,Kono Highway,,33000,32371,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",UKNHGWI
2476,SL0237,Kono Highway,,33000,32372,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",UKNHGWJ
2477,SL0237,Kono Highway,,33000,32373,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",UKNHGWK
2478,SL0237,Kono Highway,,33000,32374,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",UKNHGWM
2479,SL0237,Kono Highway,,33000,32375,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",UKNHGWN
2480,SL0237,Kono Highway,,33000,32376,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",UKNHGWP
2481,SL0237,Kono Highway,,33000,32377,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",UKNHGWX
2482,SL0237,Kono Highway,,33000,32378,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",UKNHGWY
2483,SL0237,Kono Highway,,33000,32379,8.62186,-10.99451,"U M C Primary School(Primary)|Approved|Mission/religious group,U Mc Pre School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Pre-School(Pre-Primary)|Not Approved|Mission/religious group,League Of Christian Mission Primary School(Primary)|Not Approved|Mission/religious group,Wartmann Primary School(Primary)|Not Approved|Community",UKNHGWZ
734,SL0238,Adonkia,,20000,22381,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",ADONK1
735,SL0238,Adonkia,,20000,22382,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",ADONK2
736,SL0238,Adonkia,,20000,22383,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",ADONK3
2484,SL0238,Adonkia,,37000,12381,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",UADONKA
2485,SL0238,Adonkia,,37000,12382,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",UADONKB
2486,SL0238,Adonkia,,37000,12383,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",UADONKC
2487,SL0238,Adonkia,,37000,32384,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",UADONKM
2488,SL0238,Adonkia,,37000,32385,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",UADONKN
2489,SL0238,Adonkia,,37000,32386,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",UADONKP
2490,SL0238,Adonkia,,37000,32387,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",UADONKX
2491,SL0238,Adonkia,,37000,32388,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",UADONKY
2492,SL0238,Adonkia,,37000,32389,8.41077,-13.26557,"Divine Grace Primary School(Primary)|Approved|Private,Divine Grace Day-Care And Pre-School(Pre-Primary)|Approved|Private,Jeff Bulanda International Academy Pre School(Pre-Primary)|Applied for Approval|Private,Borbor Pain Charity School Of Hope(Primary)|Approved|Private,Gem Pre School Angola Town(Pre-Primary)|Not Approved|Mission/religious group",UADONKZ
737,SL0239,Lungi Rosint,,22000,22391,8.555892,-13.1636,"Church Of God Prophecy Primary Rosint(Primary)|Approved|Mission/religious group,Saint Marie Junior Secondary School Rosint(Junior Secondary)|Approved|Mission/religious group,Kankaylay Islamic Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Kankaylay Islamic Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,Jesus Is The Answer Academy Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group",LNRSNT1
738,SL0239,Lungi Rosint,,22000,22393,8.555892,-13.1636,"Church Of God Prophecy Primary Rosint(Primary)|Approved|Mission/religious group,Saint Marie Junior Secondary School Rosint(Junior Secondary)|Approved|Mission/religious group,Kankaylay Islamic Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Kankaylay Islamic Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,Jesus Is The Answer Academy Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group",LNRSNT3
739,SL0239,Lungi Rosint,,22000,22394,8.555892,-13.1636,"Church Of God Prophecy Primary Rosint(Primary)|Approved|Mission/religious group,Saint Marie Junior Secondary School Rosint(Junior Secondary)|Approved|Mission/religious group,Kankaylay Islamic Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Kankaylay Islamic Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group,Jesus Is The Answer Academy Senior Secondary School(Senior Secondary)|Not Approved|Mission/religious group",LNRSNT4
